code_postal,nom_commune_complet,departement
2500,Ã‰PARCY,Aisne
2400,Ã‰PAUX-BÃ©ZU,Aisne
2400,Ã‰PIEDS,Aisne
2540,L'Ã‰PINE-AUX-BOIS,Aisne
2840,EPPES,Aisne
2250,ERLON,Aisne
2260,ERLOY,Aisne
2170,ESQUÃ©HÃ©RIES,Aisne
2690,ESSIGNY-LE-GRAND,Aisne
2100,ESSIGNY-LE-PETIT,Aisne
2570,ESSISES,Aisne
2400,ESSÃ´MES-SUR-MARNE,Aisne
2420,ESTRÃ©ES,Aisne
2400,Ã‰TAMPES-SUR-MARNE,Aisne
2110,Ã‰TAVES-ET-BOCQUIAUX,Aisne
2000,Ã‰TOUVELLES,Aisne
2580,Ã‰TRÃ©AUPONT,Aisne
2590,Ã‰TREILLERS,Aisne
2400,Ã‰TRÃ©PILLY,Aisne
2510,Ã‰TREUX,Aisne
2190,Ã‰VERGNICOURT,Aisne
2320,FAUCOUCOURT,Aisne
2600,FAVEROLLES,Aisne
2100,FAYET,Aisne
2800,LA FÃ¨RE,Aisne
2130,FÃ¨RE-EN-TARDENOIS,Aisne
2270,LA FERTÃ©-CHEVRESIS,Aisne
2460,LA FERTÃ©-MILON,Aisne
2460,LA FERTÃ©-MILON,Aisne
2450,FESMY-LE-SART,Aisne
2450,FESMY-LE-SART,Aisne
2840,FESTIEUX,Aisne
2110,FIEULAINE,Aisne
2000,FILAIN,Aisne
2260,LA FLAMENGRIE,Aisne
2120,FLAVIGNY-LE-GRAND-ET-BEAURAIN,Aisne
2520,FLAVY-LE-MARTEL,Aisne
2600,FLEURY,Aisne
2590,FLUQUIÃ¨RES,Aisne
2670,FOLEMBRAY,Aisne
2110,FONSOMME,Aisne
2680,FONTAINE-LÃ¨S-CLERCS,Aisne
2140,FONTAINE-LÃ¨S-VERVINS,Aisne
2110,FONTAINE-NOTRE-DAME,Aisne
2110,FONTAINE-UTERTE,Aisne
2170,FONTENELLE,Aisne
2290,FONTENOY,Aisne
2590,FORESTE,Aisne
2650,FOSSOY,Aisne
2870,FOURDRAIN,Aisne
2760,FRANCILLY-SELENCY,Aisne
2140,FRANQUEVILLE,Aisne
2130,FRESNES-EN-TARDENOIS,Aisne
2380,FRESNES-SOUS-COUCY,Aisne
2230,FRESNOY-LE-GRAND,Aisne
2800,FRESSANCOURT,Aisne
2700,FRIÃ¨RES-FAILLOUÃ«L,Aisne
2260,FROIDESTRÃ©ES,Aisne
2270,FROIDMONT-COHARTILLE,Aisne
2810,GANDELU,Aisne
2430,GAUCHY,Aisne
2140,GERCY,Aisne
2260,GERGNY,Aisne
2590,GERMAINE,Aisne
2160,GERNICOURT,Aisne
2440,GIBERCOURT,Aisne
2350,GIZY,Aisne
2400,GLAND,Aisne
2820,GOUDELANCOURT-LÃ¨S-BERRIEUX,Aisne
2350,GOUDELANCOURT-LÃ¨S-PIERREPONT,Aisne
2130,GOUSSANCOURT,Aisne
2420,GOUY,Aisne
2350,GRANDLUP-ET-FAY,Aisne
2360,GRANDRIEUX,Aisne
2100,GRICOURT,Aisne
2210,GRISOLLES,Aisne
2140,GRONARD,Aisne
2110,GROUGIS,Aisne
2680,GRUGIES,Aisne
2190,GUIGNICOURT,Aisne
2120,GUISE,Aisne
2300,GUIVRY,Aisne
2300,GUNY,Aisne
2160,GUYENCOURT,Aisne
2510,HANNAPES,Aisne
2480,HAPPENCOURT,Aisne
2600,HARAMONT,Aisne
2140,HARCIGNY,Aisne
2420,HARGICOURT,Aisne
2100,HARLY,Aisne
2210,HARTENNES-ET-TAUX,Aisne
2140,HARY,Aisne
2420,LEHAUCOURT,Aisne
2810,HAUTEVESNES,Aisne
2120,HAUTEVILLE,Aisne
2140,HAUTION,Aisne
2500,LA HÃ©RIE,Aisne
2120,LE HÃ©RIE-LA-VIÃ©VILLE,Aisne
2440,HINACOURT,Aisne
2500,HIRSON,Aisne
2760,HOLNON,Aisne
2720,HOMBLIÃ¨RES,Aisne
2140,HOURY,Aisne
2250,HOUSSET,Aisne
2510,IRON,Aisne
2240,ITANCOURT,Aisne
2360,IVIERS,Aisne
2850,JAULGONNE,Aisne
2490,JEANCOURT,Aisne
2140,JEANTES,Aisne
2420,JONCOURT,Aisne
2220,JOUAIGNES,Aisne
2380,JUMENCOURT,Aisne
2160,JUMIGNY,Aisne
2480,JUSSY,Aisne
2880,JUVIGNY,Aisne
2190,JUVINCOURT-ET-DAMARY,Aisne
2880,LAFFAUX,Aisne
2140,LAIGNY,Aisne
2590,LANCHY,Aisne
2120,LANDIFAY-ET-BERTAIGNEMONT,Aisne
2140,LANDOUZY-LA-COUR,Aisne
2140,LANDOUZY-LA-VILLE,Aisne
2380,LANDRICOURT,Aisne
2000,LANISCOURT,Aisne
2000,LAON,Aisne
2150,LAPPION,Aisne
2600,LARGNY-SUR-AUTOMNE,Aisne
2210,LATILLY,Aisne
2210,LAUNOY,Aisne
2860,LAVAL-EN-LAONNOIS,Aisne
2450,LAVAQUERESSE,Aisne
2600,LAVERSINE,Aisne
2140,LEMÃ©,Aisne
2420,LEMPIRE,Aisne
2260,LERZY,Aisne
2170,LESCHELLE,Aisne
2100,LESDINS,Aisne
2220,LESGES,Aisne
2120,LESQUIELLES-SAINT-GERMAIN,Aisne
2380,LEUILLY-SOUS-COUCY,Aisne
2880,LEURY,Aisne
2500,LEUZE,Aisne
2420,LEVERGIES,Aisne
2220,LHUYS,Aisne
2810,LICY-CLIGNON,Aisne
2860,LIERVAL,Aisne
2350,LIESSE-NOTRE-DAME,Aisne
2700,LIEZ,Aisne
2220,LIMÃ©,Aisne
2340,LISLET,Aisne
2320,LIZY,Aisne
2500,LOGNY-LÃ¨S-AUBENTON,Aisne
2600,LONGPONT,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2160,LES SEPTVALLONS,Aisne
2190,LOR,Aisne
2600,LOUÃ¢TRE,Aisne
2130,LOUPEIGNE,Aisne
2400,LUCY-LE-BOCAGE,Aisne
2140,LUGNY,Aisne
2500,LUZOIR,Aisne
2440,LY-FONTAINE,Aisne
2220,MAAST-ET-VIOLAINE,Aisne
2350,MÃ¢CHECOURT,Aisne
2470,MACOGNY,Aisne
2120,MACQUIGNY,Aisne
2420,MAGNY-LA-FOSSE,Aisne
2490,MAISSEMY,Aisne
2160,MAIZY,Aisne
2190,LA MALMAISON,Aisne
2120,MALZY,Aisne
2300,MANICAMP,Aisne
2350,MARCHAIS,Aisne
2330,DHUYS ET MORIN-EN-BRIE,Aisne
2540,DHUYS ET MORIN-EN-BRIE,Aisne
2540,DHUYS ET MORIN-EN-BRIE,Aisne
2540,DHUYS ET MORIN-EN-BRIE,Aisne
2720,MARCY,Aisne
2250,MARCY-SOUS-MARLE,Aisne
2300,MAREST-DAMPCOURT,Aisne
2130,MAREUIL-EN-DÃ´LE,Aisne
2140,MARFONTAINE,Aisne
2880,MARGIVAL,Aisne
2810,MARIGNY-EN-ORXOIS,Aisne
2470,MARIZY-SAINTE-GENEVIÃ¨VE,Aisne
2470,MARIZY-SAINT-MARD,Aisne
2250,MARLE,Aisne
2120,MARLY-GOMONT,Aisne
2500,MARTIGNY,Aisne
2860,MARTIGNY-COURPIERRE,Aisne
2820,MAUREGNY-EN-HAYE,Aisne
2800,MAYOT,Aisne
2700,MENNESSIS,Aisne
2190,MENNEVILLE,Aisne
2630,MENNEVRET,Aisne
2200,MERCIN-ET-VAUX,Aisne
2000,MERLIEUX-ET-FOUQUEROLLES,Aisne
2270,MESBRECOURT-RICHECOURT,Aisne
2720,MESNIL-SAINT-LAURENT,Aisne
2160,MEURIVAL,Aisne
2240,MÃ©ZIÃ¨RES-SUR-OISE,Aisne
2650,MÃ©ZY-MOULINS,Aisne
2200,MISSY-AUX-BOIS,Aisne
2350,MISSY-LÃ¨S-PIERREPONT,Aisne
2880,MISSY-SUR-AISNE,Aisne
2110,MOLAIN,Aisne
2000,MOLINCHART,Aisne
2000,MONAMPTEUIL,Aisne
2270,MONCEAU-LE-NEUF-ET-FAUCOUZY,Aisne
2270,MONCEAU-LÃ¨S-LEUPS,Aisne
2840,MONCEAU-LE-WAAST,Aisne
2120,MONCEAU-SUR-OISE,Aisne
2500,MONDREPUIS,Aisne
2470,MONNES,Aisne
2000,MONS-EN-LAONNOIS,Aisne
2820,MONTAIGU,Aisne
2000,MONTBAVIN,Aisne
2110,MONTBREHAIN,Aisne
2860,MONTCHÃ¢LONS,Aisne
2340,MONTCORNET,Aisne
2390,MONT-D'ORIGNY,Aisne
2440,MONTESCOURT-LIZEROLLES,Aisne
2540,MONTFAUCON,Aisne
2600,MONTGOBERT,Aisne
2210,MONTGRU-SAINT-HILAIRE,Aisne
2860,MONTHENAULT,Aisne
2400,MONTHIERS,Aisne
2330,MONTHUREL,Aisne
2110,MONTIGNY-EN-ARROUAISE,Aisne
2810,MONTIGNY-L'ALLIER,Aisne
2250,MONTIGNY-LE-FRANC,Aisne
2290,MONTIGNY-LENGRAIN,Aisne
2330,MONTIGNY-LÃ¨S-CONDÃ©,Aisne
2250,MONTIGNY-SOUS-MARLE,Aisne
2270,MONTIGNY-SUR-CRÃ©CY,Aisne
2330,MONTLEVON,Aisne
2340,MONTLOUÃ©,Aisne
2220,MONT-NOTRE-DAME,Aisne
2310,MONTREUIL-AUX-LIONS,Aisne
2360,MONT-SAINT-JEAN,Aisne
2220,MONT-SAINT-MARTIN,Aisne
2400,MONT-SAINT-PÃ¨RE,Aisne
2100,MORCOURT,Aisne
2360,MORGNY-EN-THIÃ©RACHE,Aisne
2290,MORSAIN,Aisne
2600,MORTEFONTAINE,Aisne
2270,MORTIERS,Aisne
2160,MOULINS,Aisne
2160,MOUSSY-VERNEUIL,Aisne
2610,MOÃ¿-DE-L'AISNE,Aisne
2210,MURET-ET-CROUTTES,Aisne
2160,MUSCOURT,Aisne
2140,NAMPCELLES-LA-COUR,Aisne
2200,NAMPTEUIL-SOUS-MURET,Aisne
2880,NANTEUIL-LA-FOSSE,Aisne
2210,NANTEUIL-NOTRE-DAME,Aisne
2420,NAUROY,Aisne
2400,NESLES-LA-MONTAGNE,Aisne
2190,NEUFCHÃ¢TEL-SUR-AISNE,Aisne
2300,NEUFLIEUX,Aisne
2470,NEUILLY-SAINT-FRONT,Aisne
2500,NEUVE-MAISON,Aisne
2250,LA NEUVILLE-BOSMONT,Aisne
2300,LA NEUVILLE-EN-BEINE,Aisne
2250,LA NEUVILLE-HOUSSET,Aisne
2450,LA NEUVILLE-LÃ¨S-DORENGT,Aisne
2100,NEUVILLE-SAINT-AMAND,Aisne
2860,NEUVILLE-SUR-AILETTE,Aisne
2880,NEUVILLE-SUR-MARGIVAL,Aisne
2390,NEUVILLETTE,Aisne
2150,NIZY-LE-COMTE,Aisne
2400,NOGENTEL,Aisne
2310,NOGENT-L'ARTAUD,Aisne
2340,NOIRCOURT,Aisne
2600,NOROY-SUR-OURCQ,Aisne
2170,LE NOUVION-EN-THIÃ©RACHE,Aisne
2270,NOUVION-ET-CATILLON,Aisne
2270,NOUVION-ET-CATILLON,Aisne
2800,NOUVION-LE-COMTE,Aisne
2860,NOUVION-LE-VINEUX,Aisne
2290,NOUVRON-VINGRÃ©,Aisne
2120,NOYALES,Aisne
2200,NOYANT-ET-ACONIN,Aisne
2160,Å’UILLY,Aisne
2300,OGNES,Aisne
2500,OHIS,Aisne
2600,OIGNY-EN-VALOIS,Aisne
2450,OISY,Aisne
2480,OLLEZY,Aisne
2100,OMISSY,Aisne
2190,ORAINVILLE,Aisne
2860,ORGEVAL,Aisne
2550,ORIGNY-EN-THIÃ©RACHE,Aisne
2390,ORIGNY-SAINTE-BENOITE,Aisne
2290,OSLY-COURTIL,Aisne
2370,OSTEL,Aisne
2160,OULCHES-LA-VALLÃ©E-FOULON,Aisne
2210,OULCHY-LA-VILLE,Aisne
2210,OULCHY-LE-CHÃ¢TEAU,Aisne
2210,OULCHY-LE-CHÃ¢TEAU,Aisne
2220,PAARS,Aisne
2160,PAISSY,Aisne
2860,PANCY-COURTECON,Aisne
2260,PAPLEUX,Aisne
2210,PARCY-ET-TIGNY,Aisne
2360,PARFONDEVAL,Aisne
2840,PARFONDRU,Aisne
2160,PARGNAN,Aisne
2000,PARGNY-FILAIN,Aisne
2330,PARGNY-LA-DHUYS,Aisne
2270,PARGNY-LES-BOIS,Aisne
2240,PARPEVILLE,Aisne
2200,PASLY,Aisne
2470,PASSY-EN-VALOIS,Aisne
2850,PASSY-SUR-MARNE,Aisne
2310,PAVANT,Aisne
2200,PERNANT,Aisne
2300,PIERREMANDE,Aisne
2350,PIERREPONT,Aisne
2190,PIGNICOURT,Aisne
2320,PINON,Aisne
2480,PITHON,Aisne
2240,PLEINE-SELVE,Aisne
2210,LE PLESSIER-HULEU,Aisne
2200,PLOISY,Aisne
2140,PLOMION,Aisne
2860,PLOYART-ET-VAURSEINE,Aisne
2200,POMMIERS,Aisne
2160,PONT-ARCY,Aisne
2160,PONTAVERT,Aisne
2490,PONTRU,Aisne
2490,PONTRUET,Aisne
2380,PONT-SAINT-MARD,Aisne
2270,POUILLY-SUR-SERRE,Aisne
2110,PRÃ©MONT,Aisne
2320,PRÃ©MONTRÃ©,Aisne
2370,PRESLES-ET-BOVES,Aisne
2860,PRESLES-ET-THIERNY,Aisne
2470,PRIEZ,Aisne
2140,PRISCES,Aisne
2120,PROISY,Aisne
2120,PROIX,Aisne
2190,PROUVAIS,Aisne
2190,PROVISEUX-ET-PLESNOY,Aisne
2600,PUISEUX-EN-RETZ,Aisne
2120,PUISIEUX-ET-CLANLIEU,Aisne
2300,QUIERZY,Aisne
2380,QUINCY-BASSE,Aisne
2220,QUINCY-SOUS-LE-MONT,Aisne
2360,RAILLIMONT,Aisne
2110,RAMICOURT,Aisne
2240,REGNY,Aisne
2100,REMAUCOURT,Aisne
2270,REMIES,Aisne
2440,REMIGNY,Aisne
2240,RENANSART,Aisne
2340,RENNEVAL,Aisne
2360,RÃ©SIGNY,Aisne
2290,RESSONS-LE-LONG,Aisne
2600,RETHEUIL,Aisne
2850,REUILLY-SAUVIGNY,Aisne
2110,RIBEAUVILLE,Aisne
2240,RIBEMONT,Aisne
2210,ROCOURT-SAINT-MARTIN,Aisne
2260,ROCQUIGNY,Aisne
2800,ROGÃ©COURT,Aisne
2140,ROGNY,Aisne
2310,ROMENY-SUR-MARNE,Aisne
2120,ROMERY,Aisne
2130,RONCHÃ¨RES,Aisne
2160,ROUCY,Aisne
2140,ROUGERIES,Aisne
2590,ROUPY,Aisne
2100,ROUVROY,Aisne
2360,ROUVROY-SUR-SERRE,Aisne
2000,ROYAUCOURT-ET-CHAILVET,Aisne
2210,ROZET-SAINT-ALBIN,Aisne
2200,ROZIÃ¨RES-SUR-CRISE,Aisne
2540,ROZOY-BELLEVALLE,Aisne
2210,GRAND-ROZOY,Aisne
2360,ROZOY-SUR-SERRE,Aisne
2200,SACONIN-ET-BREUIL,Aisne
2120,SAINS-RICHAUMONT,Aisne
2260,SAINT-ALGIS,Aisne
2300,SAINT-AUBIN,Aisne
2290,SAINT-BANDRY,Aisne
2290,SAINT-CHRISTOPHE-Ã -BERRY,Aisne
2360,SAINT-CLÃ©MENT,Aisne
2820,SAINTE-CROIX,Aisne
2820,SAINT-ERME-OUTRE-ET-RAMECOURT,Aisne
2330,SAINT-EUGÃ¨NE,Aisne
2340,SAINTE-GENEVIÃ¨VE,Aisne
2810,SAINT-GENGOULPH,Aisne
2410,SAINT-GOBAIN,Aisne
2140,SAINT-GOBERT,Aisne
2220,SAINT-MARD,Aisne
2110,SAINT-MARTIN-RIVIÃ¨RE,Aisne
2830,SAINT-MICHEL,Aisne
2410,SAINT-NICOLAS-AUX-BOIS,Aisne
2300,SAINT-PAUL-AUX-BOIS,Aisne
2600,SAINT-PIERRE-AIGLE,Aisne
2140,SAINT-PIERRE-LÃ¨S-FRANQUEVILLE,Aisne
2250,SAINT-PIERREMONT,Aisne
2350,SAINTE-PREUVE,Aisne
2100,SAINT-QUENTIN,Aisne
2210,SAINT-RÃ©MY-BLANZY,Aisne
2640,SAINT-SIMON,Aisne
2220,SAINT-THIBAUT,Aisne
2820,SAINT-THOMAS,Aisne
2840,SAMOUSSY,Aisne
2880,SANCY-LES-CHEMINOTS,Aisne
2130,SAPONAY,Aisne
2310,SAULCHERY,Aisne
2590,SAVY,Aisne
2110,SEBONCOURT,Aisne
2300,SELENS,Aisne
2150,LA SELVE,Aisne
2200,SEPTMONTS,Aisne
2410,SEPTVAUX,Aisne
2420,SEQUEHART,Aisne
2110,SERAIN,Aisne
2790,SERAUCOURT-LE-GRAND,Aisne
2220,SERCHES,Aisne
2130,SERGY,Aisne
2130,SERINGES-ET-NESLES,Aisne
2220,SERMOISE,Aisne
2160,SERVAL,Aisne
2700,SERVAIS,Aisne
2240,SÃ©RY-LÃ¨S-MÃ©ZIÃ¨RES,Aisne
2460,SILLY-LA-POTERIE,Aisne
2300,SINCENY,Aisne
2150,SISSONNE,Aisne
2240,SISSY,Aisne
2200,SOISSONS,Aisne
2340,SOIZE,Aisne
2470,SOMMELANS,Aisne
2260,SOMMERON,Aisne
2480,SOMMETTE-EAUCOURT,Aisne
2270,SONS-ET-RONCHÃ¨RES,Aisne
2580,SORBAIS,Aisne
2600,SOUCY,Aisne
2160,SOUPIR,Aisne
2140,LE SOURD,Aisne
2240,SURFONTAINE,Aisne
2320,SUZY,Aisne
2600,TAILLEFONTAINE,Aisne
2220,TANNIÃ¨RES,Aisne
2290,TARTIERS,Aisne
2250,TAVAUX-ET-PONTSÃ©RICOURT,Aisne
2700,TERGNIER,Aisne
2700,TERGNIER,Aisne
2700,TERGNIER,Aisne
2700,TERGNIER,Aisne
2880,TERNY-SORNY,Aisne
2140,THENAILLES,Aisne
2390,THENELLES,Aisne
2250,THIERNU,Aisne
2340,LE THUEL,Aisne
2810,TORCY-EN-VALOIS,Aisne
2250,TOULIS-ET-ATTENCOURT,Aisne
2800,TRAVECY,Aisne
2490,TREFCON,Aisne
2850,TRÃ©LOU-SUR-MARNE,Aisne
2460,TROÃ«SNES,Aisne
2300,TROSLY-LOIRE,Aisne
2860,TRUCY,Aisne
2640,TUGNY-ET-PONT,Aisne
2120,TUPIGNY,Aisne
2300,UGNY-LE-GAY,Aisne
2000,URCEL,Aisne
2690,URVILLERS,Aisne
2120,VADENCOURT,Aisne
2120,VADENCOURT,Aisne
2370,VAILLY-SUR-AISNE,Aisne
2140,LA VALLÃ©E-AU-BLÃ©,Aisne
2110,LA VALLÃ©E-MULÃ¢TRE,Aisne
2190,VARISCOURT,Aisne
2290,VASSENS,Aisne
2220,VASSENY,Aisne
2160,VASSOGNE,Aisne
2000,VAUCELLES-ET-BEFFECOURT,Aisne
2320,VAUDESSON,Aisne
2200,VAUXREZIS,Aisne
2320,VAUXAILLON,Aisne
2110,VAUX-ANDIGNY,Aisne
2200,VAUXBUIN,Aisne
2590,VAUX-EN-VERMANDOIS,Aisne
2220,VAUXTIN,Aisne
2490,VENDELLES,Aisne
2800,VENDEUIL,Aisne
2420,VENDHUILE,Aisne
2540,VENDIÃ¨RES,Aisne
2160,VENDRESSE-BEAULNE,Aisne
2510,VÃ©NÃ©ROLLES,Aisne
2200,VENIZEL,Aisne
2400,VERDILLY,Aisne
2490,LE VERGUIER,Aisne
2120,GRAND-VERLY,Aisne
2630,PETIT-VERLY,Aisne
2490,VERMAND,Aisne
2380,VERNEUIL-SOUS-COUCY,Aisne
2000,VERNEUIL-SUR-SERRE,Aisne
2800,VERSIGNY,Aisne
2140,VERVINS,Aisne
2350,VESLES-ET-CAUMONT,Aisne
2840,VESLUD,Aisne
2810,VEUILLY-LA-POTERIE,Aisne
2290,VÃ©ZAPONIN,Aisne
2130,VÃ©ZILLY,Aisne
2290,VIC-SUR-AISNE,Aisne
2210,VICHEL-NANTEUIL,Aisne
2160,VIEL-ARCY,Aisne
2540,VIELS-MAISONS,Aisne
2210,VIERZY,Aisne
2540,VIFFORT,Aisne
2340,VIGNEUX-HOCQUET,Aisne
2340,LA VILLE-AUX-BOIS-LÃ¨S-DIZY,Aisne
2160,LA VILLE-AUX-BOIS-LÃ¨S-PONTAVERT,Aisne
2210,VILLEMONTOIRE,Aisne
2200,VILLENEUVE-SAINT-GERMAIN,Aisne
2130,VILLENEUVE-SUR-FÃ¨RE,Aisne
2300,VILLEQUIER-AUMONT,Aisne
2420,VILLERET,Aisne
2130,VILLERS-AGRON-AIGUIZY,Aisne
2600,VILLERS-COTTERÃªTS,Aisne
2600,VILLERS-COTTERÃªTS,Aisne
2600,VILLERS-HÃ©LON,Aisne
2240,VILLERS-LE-SEC,Aisne
2120,VILLERS-LÃ¨S-GUISE,Aisne
2590,VILLERS-SAINT-CHRISTOPHE,Aisne
2130,VILLERS-SUR-FÃ¨RE,Aisne
2220,VILLE-SAVOYE,Aisne
2310,VILLIERS-SAINT-DENIS,Aisne
2340,VINCY-REUIL-ET-MAGNY,Aisne
2300,VIRY-NOUREUIL,Aisne
2870,VIVAISE,Aisne
2600,VIVIÃ¨RES,Aisne
2140,VOHARIES,Aisne
2860,VORGES,Aisne
2140,VOULPAIX,Aisne
2250,VOYENNE,Aisne
2880,VREGNY,Aisne
2880,VUILLERY,Aisne
2630,WASSIGNY,Aisne
2830,WATIGNY,Aisne
2120,WIÃ¨GE-FATY,Aisne
2500,WIMY,Aisne
2320,WISSIGNICOURT,Aisne
3200,ABREST,Allier
3210,AGONGES,Allier
3360,AINAY-LE-CHÃ¢TEAU,Allier
3120,ANDELAROCHE,Allier
3380,ARCHIGNAT,Allier
3120,ARFEUILLES,Allier
3420,ARPHEUILLES-SAINT-PRIEST,Allier
3250,ARRONNES,Allier
3460,AUBIGNY,Allier
3190,AUDES,Allier
3460,AUROUÃ«R,Allier
3210,AUTRY-ISSARDS,Allier
3000,AVERMES,Allier
3130,AVRILLY,Allier
3460,BAGNEUX,Allier
3140,BARBERIER,Allier
3120,BARRAIS-BUSSOLLES,Allier
3500,BAYET,Allier
3230,BEAULON,Allier
3390,BEAUNE-D'ALLIER,Allier
3800,BÃ¨GUES,Allier
3330,BELLENAVES,Allier
3700,BELLERIVE-SUR-ALLIER,Allier
3130,BERT,Allier
3340,BESSAY-SUR-ALLIER,Allier
3210,BESSON,Allier
3170,BÃ©ZENET,Allier
3120,BILLEZOIS,Allier
3260,BILLY,Allier
3800,BIOZAT,Allier
3170,BIZENEUILLE,Allier
3390,BLOMARD,Allier
3300,BOST,Allier
3150,BOUCÃ©,Allier
3130,LE BOUCHAUD,Allier
3160,BOURBON-L'ARCHAMBAULT,Allier
3360,BRAIZE,Allier
3500,BRANSAT,Allier
3210,BRESNAY,Allier
3000,BRESSOLLES,Allier
3350,LE BRETHON,Allier
3120,LE BREUIL,Allier
3110,BROÃ»T-VERNET,Allier
3700,BRUGHEAS,Allier
3270,BUSSET,Allier
3440,BUXIÃ¨RES-LES-MINES,Allier
3600,LA CELLE,Allier
3350,CÃ©RILLY,Allier
3500,CESSET,Allier
3250,LA CHABANNE,Allier
3370,CHAMBÃ©RAT,Allier
3170,CHAMBLET,Allier
3140,CHANTELLE,Allier
3340,CHAPEAU,Allier
3380,LA CHAPELAUDE,Allier
3300,LA CHAPELLE,Allier
3230,LA CHAPELLE-AUX-CHASSES,Allier
3390,CHAPPES,Allier
3140,CHAREIL-CINTRAT,Allier
3110,CHARMEIL,Allier
3800,CHARMES,Allier
3140,CHARROUX,Allier
3510,CHASSENARD,Allier
3320,CHÃ¢TEAU-SUR-ALLIER,Allier
3500,CHÃ¢TEL-DE-NEUVRE,Allier
3250,CHÃ¢TEL-MONTAGNE,Allier
3220,CHÃ¢TELPERRON,Allier
3120,CHÃ¢TELUS,Allier
3210,CHÃ¢TILLON,Allier
3440,CHAVENON,Allier
3220,CHAVROCHES,Allier
3370,CHAZEMAIS,Allier
3210,CHEMILLY,Allier
3230,CHEVAGNES,Allier
3140,CHEZELLE,Allier
3230,CHÃ©ZY,Allier
3330,CHIRAT-L'Ã‰GLISE,Allier
3450,CHOUVIGNY,Allier
3220,CINDRÃ©,Allier
3110,COGNAT-LYONNE,Allier
3600,COLOMBIER,Allier
3600,COMMENTRY,Allier
3500,CONTIGNY,Allier
3430,COSNE-D'ALLIER,Allier
3000,COULANDON,Allier
3470,COULANGES,Allier
3320,COULEUVRE,Allier
3370,COURÃ§AIS,Allier
3330,COUTANSOUZE,Allier
3160,COUZON,Allier
3150,CRÃ©CHY,Allier
3240,CRESSANGES,Allier
3300,CREUZIER-LE-NEUF,Allier
3300,CREUZIER-LE-VIEUX,Allier
3300,CUSSET,Allier
3140,DENEUILLE-LÃ¨S-CHANTELLE,Allier
3170,DENEUILLE-LES-MINES,Allier
3630,DÃ©SERTINES,Allier
3240,DEUX-CHAISES,Allier
3290,DIOU,Allier
3410,DOMÃ©RAT,Allier
3290,DOMPIERRE-SUR-BESBRE,Allier
3130,LE DONJON,Allier
3170,DOYET,Allier
3120,DROITURIER,Allier
3310,DURDAT-LAREQUILLE,Allier
3450,Ã‰BREUIL,Allier
3330,Ã‰CHASSIÃ¨RES,Allier
3110,ESCUROLLES,Allier
3110,ESPINASSE-VOZELLE,Allier
3190,ESTIVAREILLES,Allier
3140,Ã‰TROUSSAT,Allier
3250,FERRIÃ¨RES-SUR-SICHON,Allier
3340,LA FERTÃ©-HAUTERIVE,Allier
3140,FLEURIEL,Allier
3140,FOURILLES,Allier
3160,FRANCHESSE,Allier
3800,GANNAT,Allier
3230,GANNAY-SUR-LOIRE,Allier
3230,GARNAT-SUR-ENGIÃ¨VRE,Allier
3400,GENNETINES,Allier
3210,GIPCY,Allier
3340,GOUISE,Allier
3250,LA GUILLERMIE,Allier
3270,HAUTERIVE,Allier
3190,HÃ©RISSON,Allier
3380,HURIEL,Allier
3600,HYDS,Allier
3360,ISLE-ET-BARDAIS,Allier
3120,ISSERPENT,Allier
3220,JALIGNY-SUR-BESBRE,Allier
3800,JENZAT,Allier
3500,LAFÃ©LINE,Allier
3450,LALIZOLLE,Allier
3380,LAMAIDS,Allier
3150,LANGY,Allier
3120,LAPALISSE,Allier
3250,LAPRUGNE,Allier
3100,LAVAULT-SAINTE-ANNE,Allier
3250,LAVOINE,Allier
3130,LENAX,Allier
3360,LÃ©TELON,Allier
3130,LIERNOLLES,Allier
3410,LIGNEROLLES,Allier
3320,LIMOISE,Allier
3130,LODDES,Allier
3500,LORIGES,Allier
3500,LOUCHY-MONTFAND,Allier
3350,LOUROUX-BOURBONNAIS,Allier
3600,LOUROUX-DE-BEAUNE,Allier
3330,LOUROUX-DE-BOUBLE,Allier
3130,LUNEAU,Allier
3320,LURCY-LÃ©VIS,Allier
3230,LUSIGNY,Allier
3260,MAGNET,Allier
3190,HAUT-BOCAGE,Allier
3190,HAUT-BOCAGE,Allier
3190,HAUT-BOCAGE,Allier
3600,MALICORNE,Allier
3260,MARCENAT,Allier
3420,MARCILLAT-EN-COMBRAILLE,Allier
3210,MARIGNY,Allier
3270,MARIOL,Allier
3800,LE MAYET-D'Ã‰COLE,Allier
3250,LE MAYET-DE-MONTAGNE,Allier
3800,MAZERIER,Allier
3420,MAZIRAT,Allier
3360,MEAULNE-VITRAY,Allier
3500,MEILLARD,Allier
3210,MEILLERS,Allier
3340,MERCY,Allier
3370,MESPLES,Allier
3510,MOLINET,Allier
3300,MOLLES,Allier
3140,MONESTIER,Allier
3500,MONÃ©TAY-SUR-ALLIER,Allier
3470,MONÃ©TAY-SUR-LOIRE,Allier
3130,MONTAIGUÃ«T-EN-FOREZ,Allier
